grain,grain_key,category,forecast_month,predicted_units,lower_bound,upper_bound,mae,mape_pct,model_used,confidence
sku,b114bf337c0626166abe574eee9e3f32,office_furniture,2018-09-01,6.3,0.0,13.7,5.76,365.3,HW-trend,low
sku,b114bf337c0626166abe574eee9e3f32,office_furniture,2018-10-01,6.6,0.0,14.1,5.76,365.3,HW-trend,low
sku,b114bf337c0626166abe574eee9e3f32,office_furniture,2018-11-01,7.0,0.0,14.4,5.76,365.3,HW-trend,low
sku,b1acb7e8152c90c9619897753a75c973,health_beauty,2018-01-01,4.7,0.0,10.0,6.38,390.5,HW-trend,low
sku,b1acb7e8152c90c9619897753a75c973,health_beauty,2018-02-01,4.7,0.0,10.0,6.38,390.5,HW-trend,low
sku,b1acb7e8152c90c9619897753a75c973,health_beauty,2018-03-01,4.7,0.0,10.0,6.38,390.5,HW-trend,low
sku,b24af8bca8813bcde4140ff8562f5e47,telephony,2018-05-01,0.6,0.0,4.9,10.67,859.3,HW-trend,low
sku,b24af8bca8813bcde4140ff8562f5e47,telephony,2018-06-01,0.0,0.0,4.3,10.67,859.3,HW-trend,low
sku,b24af8bca8813bcde4140ff8562f5e47,telephony,2018-07-01,0.0,0.0,4.3,10.67,859.3,HW-trend,low
sku,b38b25d838ae0b8385e8cc68b9017644,health_beauty,2018-09-01,4.2,0.4,8.0,0.8,22.6,HW-trend,medium
sku,b38b25d838ae0b8385e8cc68b9017644,health_beauty,2018-10-01,4.3,0.5,8.1,0.8,22.6,HW-trend,medium
sku,b38b25d838ae0b8385e8cc68b9017644,health_beauty,2018-11-01,4.3,0.5,8.1,0.8,22.6,HW-trend,medium
sku,b3e40ff639c185b9d726b4b19c17e6cd,cool_stuff,2018-04-01,6.3,2.2,10.4,2.8,90.8,HW-trend,low
sku,b3e40ff639c185b9d726b4b19c17e6cd,cool_stuff,2018-05-01,7.0,2.9,11.1,2.8,90.8,HW-trend,low
sku,b3e40ff639c185b9d726b4b19c17e6cd,cool_stuff,2018-06-01,7.6,3.5,11.8,2.8,90.8,HW-trend,low
sku,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,2018-09-01,14.2,0.0,30.0,2.27,20.5,HW-trend,medium
sku,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,2018-10-01,14.5,0.0,30.2,2.27,20.5,HW-trend,medium
sku,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,2018-11-01,14.8,0.0,30.5,2.27,20.5,HW-trend,medium
sku,b59fb744c6f3cd1dc23b10f760848d98,sports_leisure,2017-12-01,2.5,0.0,5.1,1.2,73.8,HW-trend,low
sku,b59fb744c6f3cd1dc23b10f760848d98,sports_leisure,2018-01-01,2.4,0.0,5.1,1.2,73.8,HW-trend,low
sku,b59fb744c6f3cd1dc23b10f760848d98,sports_leisure,2018-02-01,2.4,0.0,5.1,1.2,73.8,HW-trend,low
sku,b5e13c9a353102f79c6206ff5cb61a50,toys,2018-06-01,3.4,0.0,14.9,9.09,564.7,HW-trend,low
sku,b5e13c9a353102f79c6206ff5cb61a50,toys,2018-07-01,2.8,0.0,14.2,9.09,564.7,HW-trend,low
sku,b5e13c9a353102f79c6206ff5cb61a50,toys,2018-08-01,2.1,0.0,13.6,9.09,564.7,HW-trend,low
sku,b60856ce32d90658dbf99b9485327c25,electronics,2018-08-01,1.3,0.0,4.7,1.24,22.6,HW-trend,medium
sku,b60856ce32d90658dbf99b9485327c25,electronics,2018-09-01,1.0,0.0,4.4,1.24,22.6,HW-trend,medium
sku,b60856ce32d90658dbf99b9485327c25,electronics,2018-10-01,0.7,0.0,4.1,1.24,22.6,HW-trend,medium
sku,b623b7cb05ee3248fbe4a6ecbeed79a4,toys,2018-09-01,2.9,0.0,15.9,5.01,468.1,HW-trend,low
sku,b623b7cb05ee3248fbe4a6ecbeed79a4,toys,2018-10-01,2.9,0.0,15.8,5.01,468.1,HW-trend,low
sku,b623b7cb05ee3248fbe4a6ecbeed79a4,toys,2018-11-01,2.8,0.0,15.7,5.01,468.1,HW-trend,low
sku,b74d57e3377dd78aace6d070fc48cc88,bed_bath_table,2018-09-01,1.5,0.0,3.4,0.9,40.8,HW-trend,medium
sku,b74d57e3377dd78aace6d070fc48cc88,bed_bath_table,2018-10-01,1.6,0.0,3.5,0.9,40.8,HW-trend,medium
sku,b74d57e3377dd78aace6d070fc48cc88,bed_bath_table,2018-11-01,1.6,0.0,3.5,0.9,40.8,HW-trend,medium
sku,b80921007ed3f68cf6e536e6daf08610,telephony,2018-05-01,2.1,0.0,5.7,4.67,440.0,HW-trend,low
sku,b80921007ed3f68cf6e536e6daf08610,telephony,2018-06-01,1.9,0.0,5.5,4.67,440.0,HW-trend,low
sku,b80921007ed3f68cf6e536e6daf08610,telephony,2018-07-01,1.7,0.0,5.2,4.67,440.0,HW-trend,low
sku,b84520a57891e7a8ae2c68741dcc7146,watches_gifts,2018-09-01,5.1,0.6,9.5,4.2,71.1,HW-trend,low
sku,b84520a57891e7a8ae2c68741dcc7146,watches_gifts,2018-10-01,5.6,1.1,10.0,4.2,71.1,HW-trend,low
sku,b84520a57891e7a8ae2c68741dcc7146,watches_gifts,2018-11-01,6.0,1.6,10.5,4.2,71.1,HW-trend,low
sku,b8a0d73b2a06e7910d9864dccdb0cda2,health_beauty,2018-07-01,3.5,0.0,11.2,11.5,359.4,HW-trend,low
sku,b8a0d73b2a06e7910d9864dccdb0cda2,health_beauty,2018-08-01,2.8,0.0,10.6,11.5,359.4,HW-trend,low
sku,b8a0d73b2a06e7910d9864dccdb0cda2,health_beauty,2018-09-01,2.2,0.0,10.0,11.5,359.4,HW-trend,low
sku,b8b426747049f2d3d6e00b486d47dedb,health_beauty,2018-09-01,4.4,0.0,8.8,2.38,59.7,HW-trend,low
sku,b8b426747049f2d3d6e00b486d47dedb,health_beauty,2018-10-01,4.6,0.2,9.0,2.38,59.7,HW-trend,low
sku,b8b426747049f2d3d6e00b486d47dedb,health_beauty,2018-11-01,4.8,0.4,9.2,2.38,59.7,HW-trend,low
sku,b92a7304ebad1ca5b393b53b2de5c70a,office_furniture,2018-09-01,2.7,0.3,5.1,0.8,62.2,HW-trend,low
sku,b92a7304ebad1ca5b393b53b2de5c70a,office_furniture,2018-10-01,2.8,0.4,5.2,0.8,62.2,HW-trend,low
sku,b92a7304ebad1ca5b393b53b2de5c70a,office_furniture,2018-11-01,2.9,0.5,5.3,0.8,62.2,HW-trend,low
sku,b99e4f4fa3f421e0ffbd512d9f152dec,electronics,2018-04-01,4.4,1.9,7.0,2.07,44.0,HW-trend,medium
sku,b99e4f4fa3f421e0ffbd512d9f152dec,electronics,2018-05-01,4.9,2.3,7.4,2.07,44.0,HW-trend,medium
sku,b99e4f4fa3f421e0ffbd512d9f152dec,electronics,2018-06-01,5.3,2.7,7.9,2.07,44.0,HW-trend,medium
sku,ba4a91633739ceceb2b73b627e2cfbc3,office_furniture,2018-08-01,2.5,0.0,5.0,1.61,41.4,HW-trend,medium
sku,ba4a91633739ceceb2b73b627e2cfbc3,office_furniture,2018-09-01,2.6,0.1,5.2,1.61,41.4,HW-trend,medium
sku,ba4a91633739ceceb2b73b627e2cfbc3,office_furniture,2018-10-01,2.7,0.2,5.3,1.61,41.4,HW-trend,medium
sku,ba74c6b75d2ad7503175809688d5a03c,watches_gifts,2018-09-01,3.6,0.0,7.7,6.87,574.7,HW-trend,low
sku,ba74c6b75d2ad7503175809688d5a03c,watches_gifts,2018-10-01,3.7,0.0,7.8,6.87,574.7,HW-trend,low
sku,ba74c6b75d2ad7503175809688d5a03c,watches_gifts,2018-11-01,3.8,0.0,7.9,6.87,574.7,HW-trend,low
sku,ba80c9f47a84d1e08465f72e22930c83,pet_shop,2018-09-01,4.1,1.0,7.2,2.17,36.4,HW-trend,medium
sku,ba80c9f47a84d1e08465f72e22930c83,pet_shop,2018-10-01,4.4,1.3,7.5,2.17,36.4,HW-trend,medium
sku,ba80c9f47a84d1e08465f72e22930c83,pet_shop,2018-11-01,4.7,1.6,7.8,2.17,36.4,HW-trend,medium
sku,bb42f37fc3d9130e4a4339d24a47dd7c,bed_bath_table,2018-09-01,6.8,1.8,11.8,1.41,27.6,HW-trend,medium
sku,bb42f37fc3d9130e4a4339d24a47dd7c,bed_bath_table,2018-10-01,7.2,2.2,12.2,1.41,27.6,HW-trend,medium
sku,bb42f37fc3d9130e4a4339d24a47dd7c,bed_bath_table,2018-11-01,7.6,2.6,12.6,1.41,27.6,HW-trend,medium
sku,bb50f2e236e5eea0100680137654686c,health_beauty,2018-09-01,25.3,13.6,37.1,8.96,61.3,HW-trend,low
sku,bb50f2e236e5eea0100680137654686c,health_beauty,2018-10-01,26.8,15.1,38.5,8.96,61.3,HW-trend,low
sku,bb50f2e236e5eea0100680137654686c,health_beauty,2018-11-01,28.3,16.6,40.0,8.96,61.3,HW-trend,low
sku,bb7181410b4e02f93f3697f765db53c7,baby,2018-03-01,3.3,0.0,7.9,3.82,336.6,HW-trend,low
sku,bb7181410b4e02f93f3697f765db53c7,baby,2018-04-01,3.4,0.0,8.1,3.82,336.6,HW-trend,low
sku,bb7181410b4e02f93f3697f765db53c7,baby,2018-05-01,3.6,0.0,8.2,3.82,336.6,HW-trend,low
sku,bb90206fa281c20f0b4c42a2393b54dd,computers_accessories,2018-06-01,0.6,0.0,5.3,1.24,83.3,HW-trend,low
sku,bb90206fa281c20f0b4c42a2393b54dd,computers_accessories,2018-07-01,0.5,0.0,5.2,1.24,83.3,HW-trend,low
sku,bb90206fa281c20f0b4c42a2393b54dd,computers_accessories,2018-08-01,0.3,0.0,5.0,1.24,83.3,HW-trend,low
sku,bbaef2eadf31fe3ea6702077398be06c,perfumery,2017-09-01,9.6,0.0,20.7,23.67,321.5,HW-trend,low
sku,bbaef2eadf31fe3ea6702077398be06c,perfumery,2017-10-01,9.2,0.0,20.3,23.67,321.5,HW-trend,low
sku,bbaef2eadf31fe3ea6702077398be06c,perfumery,2017-11-01,8.8,0.0,19.9,23.67,321.5,HW-trend,low
sku,bc74f63361c15c1a5baa5b97ac432e62,health_beauty,2018-06-01,2.5,0.0,6.1,6.02,568.7,HW-trend,low
sku,bc74f63361c15c1a5baa5b97ac432e62,health_beauty,2018-07-01,2.6,0.0,6.2,6.02,568.7,HW-trend,low
sku,bc74f63361c15c1a5baa5b97ac432e62,health_beauty,2018-08-01,2.7,0.0,6.3,6.02,568.7,HW-trend,low
sku,bce474cc95b6e77657e10939b0b4248c,watches_gifts,2018-09-01,4.1,0.7,7.5,2.29,95.7,HW-trend,low
sku,bce474cc95b6e77657e10939b0b4248c,watches_gifts,2018-10-01,4.4,0.9,7.8,2.29,95.7,HW-trend,low
sku,bce474cc95b6e77657e10939b0b4248c,watches_gifts,2018-11-01,4.7,1.2,8.1,2.29,95.7,HW-trend,low
sku,bd6e6fce9ada76ea2db0f1912e8e478f,bed_bath_table,2018-09-01,12.0,4.0,20.1,9.61,89.2,HW-trend,low
sku,bd6e6fce9ada76ea2db0f1912e8e478f,bed_bath_table,2018-10-01,12.6,4.5,20.6,9.61,89.2,HW-trend,low
sku,bd6e6fce9ada76ea2db0f1912e8e478f,bed_bath_table,2018-11-01,13.1,5.1,21.2,9.61,89.2,HW-trend,low
sku,bdb4be6ce2f7f2b5be0a16088028c7fc,housewares,2018-01-01,1.0,0.0,6.6,4.56,65.2,HW-trend,low
sku,bdb4be6ce2f7f2b5be0a16088028c7fc,housewares,2018-02-01,0.0,0.0,5.6,4.56,65.2,HW-trend,low
sku,bdb4be6ce2f7f2b5be0a16088028c7fc,housewares,2018-03-01,0.0,0.0,5.6,4.56,65.2,HW-trend,low
sku,bdc3291ab242ec1effc8eb0987850268,electronics,2018-09-01,2.7,0.0,14.3,3.45,322.4,HW-trend,low
sku,bdc3291ab242ec1effc8eb0987850268,electronics,2018-10-01,2.4,0.0,14.0,3.45,322.4,HW-trend,low
sku,bdc3291ab242ec1effc8eb0987850268,electronics,2018-11-01,2.1,0.0,13.7,3.45,322.4,HW-trend,low
sku,be0dbdc3d67d55727a65d4cd696ca73c,computers_accessories,2018-09-01,2.4,0.0,7.2,3.58,94.4,HW-trend,low
sku,be0dbdc3d67d55727a65d4cd696ca73c,computers_accessories,2018-10-01,2.4,0.0,7.3,3.58,94.4,HW-trend,low
sku,be0dbdc3d67d55727a65d4cd696ca73c,computers_accessories,2018-11-01,2.5,0.0,7.3,3.58,94.4,HW-trend,low
sku,be837f2e0152a208d4386f4126d5bd7c,home_appliances,2018-08-01,1.0,0.0,5.7,0.67,100.0,HW-trend,low
sku,be837f2e0152a208d4386f4126d5bd7c,home_appliances,2018-09-01,1.0,0.0,5.7,0.67,100.0,HW-trend,low
sku,be837f2e0152a208d4386f4126d5bd7c,home_appliances,2018-10-01,1.0,0.0,5.7,0.67,100.0,HW-trend,low
sku,bee2e070c39f3dd2f6883a17a5f0da45,computers_accessories,2018-05-01,19.5,6.2,32.8,11.67,59.0,HW-trend,low
sku,bee2e070c39f3dd2f6883a17a5f0da45,computers_accessories,2018-06-01,21.3,8.0,34.6,11.67,59.0,HW-trend,low
sku,bee2e070c39f3dd2f6883a17a5f0da45,computers_accessories,2018-07-01,23.1,9.8,36.4,11.67,59.0,HW-trend,low
sku,c0704b7b41d23540e8576c5e84484dcb,health_beauty,2018-09-01,1.0,0.0,6.3,1.76,86.9,HW-trend,low
sku,c0704b7b41d23540e8576c5e84484dcb,health_beauty,2018-10-01,0.7,0.0,6.0,1.76,86.9,HW-trend,low
sku,c0704b7b41d23540e8576c5e84484dcb,health_beauty,2018-11-01,0.5,0.0,5.8,1.76,86.9,HW-trend,low
sku,c075b8e131353552218860f1c421e4ef,kitchen_dining_laundry_garden_furniture,2018-09-01,2.1,0.0,4.7,1.87,78.5,HW-trend,low
sku,c075b8e131353552218860f1c421e4ef,kitchen_dining_laundry_garden_furniture,2018-10-01,2.3,0.0,4.9,1.87,78.5,HW-trend,low
sku,c075b8e131353552218860f1c421e4ef,kitchen_dining_laundry_garden_furniture,2018-11-01,2.5,0.0,5.1,1.87,78.5,HW-trend,low
sku,c10a7001e8b49dfc03817444b5f2ed81,watches_gifts,2018-08-01,8.1,3.0,13.3,5.0,58.1,HW-trend,low
sku,c10a7001e8b49dfc03817444b5f2ed81,watches_gifts,2018-09-01,9.4,4.2,14.6,5.0,58.1,HW-trend,low
sku,c10a7001e8b49dfc03817444b5f2ed81,watches_gifts,2018-10-01,10.6,5.5,15.8,5.0,58.1,HW-trend,low
sku,c1488892604e4ba5cff5b4eb4d595400,furniture_decor,2017-08-01,4.3,0.9,7.8,2.15,78.6,HW-trend,low
sku,c1488892604e4ba5cff5b4eb4d595400,furniture_decor,2017-09-01,4.6,1.2,8.0,2.15,78.6,HW-trend,low
sku,c1488892604e4ba5cff5b4eb4d595400,furniture_decor,2017-10-01,4.9,1.5,8.3,2.15,78.6,HW-trend,low
sku,c1617123e66d2491ca93ceadfd36203e,bed_bath_table,2018-09-01,4.9,3.0,6.7,0.93,39.7,HW-trend,medium
sku,c1617123e66d2491ca93ceadfd36203e,bed_bath_table,2018-10-01,5.3,3.5,7.1,0.93,39.7,HW-trend,medium
sku,c1617123e66d2491ca93ceadfd36203e,bed_bath_table,2018-11-01,5.8,4.0,7.6,0.93,39.7,HW-trend,medium
sku,c1f5307decb89342351bec53668cffd9,telephony,2018-08-01,5.4,0.0,11.4,5.9,196.0,HW-trend,low
sku,c1f5307decb89342351bec53668cffd9,telephony,2018-09-01,5.5,0.0,11.5,5.9,196.0,HW-trend,low
sku,c1f5307decb89342351bec53668cffd9,telephony,2018-10-01,5.6,0.0,11.6,5.9,196.0,HW-trend,low
sku,c20a3f598c16d77249da67e81caa8317,housewares,2018-09-01,8.8,2.8,14.8,4.61,28.4,HW-trend,medium
sku,c20a3f598c16d77249da67e81caa8317,housewares,2018-10-01,9.6,3.6,15.6,4.61,28.4,HW-trend,medium
sku,c20a3f598c16d77249da67e81caa8317,housewares,2018-11-01,10.5,4.5,16.5,4.61,28.4,HW-trend,medium
sku,c211ff3068fcd2f8898192976d8b3a32,bed_bath_table,2018-08-01,3.3,0.0,6.8,2.34,161.2,HW-trend,low
sku,c211ff3068fcd2f8898192976d8b3a32,bed_bath_table,2018-09-01,3.5,0.0,6.9,2.34,161.2,HW-trend,low
sku,c211ff3068fcd2f8898192976d8b3a32,bed_bath_table,2018-10-01,3.6,0.1,7.0,2.34,161.2,HW-trend,low
sku,c2a1ff8408a1c857c8730e4d12da714e,housewares,2018-05-01,0.0,0.0,3.3,0.33,100.0,HW-trend,low
sku,c2a1ff8408a1c857c8730e4d12da714e,housewares,2018-06-01,0.0,0.0,3.3,0.33,100.0,HW-trend,low
sku,c2a1ff8408a1c857c8730e4d12da714e,housewares,2018-07-01,0.0,0.0,3.3,0.33,100.0,HW-trend,low
sku,c2ece64199af7a53793ed9612a89a8cd,furniture_decor,2018-07-01,2.8,0.0,7.5,4.91,331.9,HW-trend,low
sku,c2ece64199af7a53793ed9612a89a8cd,furniture_decor,2018-08-01,2.8,0.0,7.5,4.91,331.9,HW-trend,low
sku,c2ece64199af7a53793ed9612a89a8cd,furniture_decor,2018-09-01,2.8,0.0,7.5,4.91,331.9,HW-trend,low
sku,c3097e07a0a5de0d4b4c836d90c5a284,electronics,2018-08-01,1.5,0.0,6.9,4.54,395.4,HW-trend,low
sku,c3097e07a0a5de0d4b4c836d90c5a284,electronics,2018-09-01,1.1,0.0,6.5,4.54,395.4,HW-trend,low
sku,c3097e07a0a5de0d4b4c836d90c5a284,electronics,2018-10-01,0.8,0.0,6.2,4.54,395.4,HW-trend,low
sku,c32b1155b886162db8e1ec114699a799,bed_bath_table,2018-09-01,2.8,0.0,6.4,2.84,76.7,HW-trend,low
sku,c32b1155b886162db8e1ec114699a799,bed_bath_table,2018-10-01,2.9,0.0,6.5,2.84,76.7,HW-trend,low
sku,c32b1155b886162db8e1ec114699a799,bed_bath_table,2018-11-01,3.0,0.0,6.6,2.84,76.7,HW-trend,low
sku,c3ba4e8d3cb30049213b682e751e9d00,watches_gifts,2018-09-01,7.5,3.3,11.7,3.5,38.5,HW-trend,medium
sku,c3ba4e8d3cb30049213b682e751e9d00,watches_gifts,2018-10-01,7.9,3.7,12.1,3.5,38.5,HW-trend,medium
sku,c3ba4e8d3cb30049213b682e751e9d00,watches_gifts,2018-11-01,8.3,4.1,12.6,3.5,38.5,HW-trend,medium
sku,c403e106353e1aa40efe783ecb39ed7a,bed_bath_table,2018-07-01,0.6,0.0,3.8,0.87,49.4,HW-trend,medium
sku,c403e106353e1aa40efe783ecb39ed7a,bed_bath_table,2018-08-01,0.4,0.0,3.6,0.87,49.4,HW-trend,medium
sku,c403e106353e1aa40efe783ecb39ed7a,bed_bath_table,2018-09-01,0.2,0.0,3.4,0.87,49.4,HW-trend,medium
sku,c43ab4269cbf91b373263db4c2973cad,cool_stuff,2017-11-01,4.0,0.0,9.1,3.73,57.8,HW-trend,low
sku,c43ab4269cbf91b373263db4c2973cad,cool_stuff,2017-12-01,4.2,0.0,9.3,3.73,57.8,HW-trend,low
sku,c43ab4269cbf91b373263db4c2973cad,cool_stuff,2018-01-01,4.3,0.0,9.4,3.73,57.8,HW-trend,low
sku,c4baedd846ed09b85f78a781b522f126,garden_tools,2018-09-01,6.3,0.0,17.6,4.2,66.1,HW-trend,low
sku,c4baedd846ed09b85f78a781b522f126,garden_tools,2018-10-01,6.6,0.0,17.9,4.2,66.1,HW-trend,low
sku,c4baedd846ed09b85f78a781b522f126,garden_tools,2018-11-01,6.8,0.0,18.2,4.2,66.1,HW-trend,low
sku,c5b72065154ec27c2d1ed8a654c3348f,watches_gifts,2018-06-01,1.4,0.0,8.4,0.67,100.0,HW-trend,low
sku,c5b72065154ec27c2d1ed8a654c3348f,watches_gifts,2018-07-01,2.0,0.0,9.0,0.67,100.0,HW-trend,low
sku,c5b72065154ec27c2d1ed8a654c3348f,watches_gifts,2018-08-01,2.6,0.0,9.6,0.67,100.0,HW-trend,low
sku,c6336fa91fbd87c359e44f5dca5a90ed,sports_leisure,2018-09-01,0.4,0.0,9.3,4.0,100.0,HW-trend,low
sku,c6336fa91fbd87c359e44f5dca5a90ed,sports_leisure,2018-10-01,0.0,0.0,8.9,4.0,100.0,HW-trend,low
sku,c6336fa91fbd87c359e44f5dca5a90ed,sports_leisure,2018-11-01,0.0,0.0,8.9,4.0,100.0,HW-trend,low
sku,c6dd917a0be2a704582055949915ab32,cool_stuff,2018-05-01,0.0,0.0,8.4,1.74,74.2,HW-trend,low
sku,c6dd917a0be2a704582055949915ab32,cool_stuff,2018-06-01,0.0,0.0,8.4,1.74,74.2,HW-trend,low
sku,c6dd917a0be2a704582055949915ab32,cool_stuff,2018-07-01,0.0,0.0,8.4,1.74,74.2,HW-trend,low
sku,c706d50b57c9e83293c2586d01f32445,stationery,2018-09-01,4.0,1.4,6.6,1.62,58.7,HW-trend,low
sku,c706d50b57c9e83293c2586d01f32445,stationery,2018-10-01,4.3,1.7,7.0,1.62,58.7,HW-trend,low
sku,c706d50b57c9e83293c2586d01f32445,stationery,2018-11-01,4.6,2.0,7.3,1.62,58.7,HW-trend,low
sku,c708ba7c6269161f89ce0683cdd7c432,watches_gifts,2018-09-01,0.7,0.0,3.3,0.39,9.6,HW-trend,high
sku,c708ba7c6269161f89ce0683cdd7c432,watches_gifts,2018-10-01,0.6,0.0,3.3,0.39,9.6,HW-trend,high
sku,c708ba7c6269161f89ce0683cdd7c432,watches_gifts,2018-11-01,0.6,0.0,3.2,0.39,9.6,HW-trend,high
sku,c72edc98e7d77f0c4c04ec80730c05f5,sports_leisure,2018-09-01,0.0,0.0,4.0,0.55,100.0,HW-trend,low
sku,c72edc98e7d77f0c4c04ec80730c05f5,sports_leisure,2018-10-01,0.0,0.0,4.0,0.55,100.0,HW-trend,low
sku,c72edc98e7d77f0c4c04ec80730c05f5,sports_leisure,2018-11-01,0.0,0.0,4.0,0.55,100.0,HW-trend,low
sku,c73628b1c3144b2e0c9c88072f21a213,auto,2017-11-01,5.0,0.0,10.0,2.67,177.8,HW-trend,low
sku,c73628b1c3144b2e0c9c88072f21a213,auto,2017-12-01,7.0,2.0,12.0,2.67,177.8,HW-trend,low
sku,c73628b1c3144b2e0c9c88072f21a213,auto,2018-01-01,9.0,4.0,14.0,2.67,177.8,HW-trend,low
sku,c7b3cf9de7be95b3e09e7a63315685eb,luggage_accessories,2018-07-01,0.0,0.0,4.9,1.67,100.0,HW-trend,low
sku,c7b3cf9de7be95b3e09e7a63315685eb,luggage_accessories,2018-08-01,0.0,0.0,4.9,1.67,100.0,HW-trend,low
sku,c7b3cf9de7be95b3e09e7a63315685eb,luggage_accessories,2018-09-01,0.0,0.0,4.9,1.67,100.0,HW-trend,low
sku,c7fd13b5e515bffdab855d0812842edb,furniture_decor,2018-09-01,0.8,0.0,8.6,1.13,54.5,HW-trend,low
sku,c7fd13b5e515bffdab855d0812842edb,furniture_decor,2018-10-01,0.4,0.0,8.2,1.13,54.5,HW-trend,low
sku,c7fd13b5e515bffdab855d0812842edb,furniture_decor,2018-11-01,0.0,0.0,7.8,1.13,54.5,HW-trend,low
sku,c857b96593773e940454e76efa8eabb3,furniture_decor,2017-10-01,13.4,3.2,23.7,7.67,309.2,HW-trend,low
sku,c857b96593773e940454e76efa8eabb3,furniture_decor,2017-11-01,14.9,4.7,25.2,7.67,309.2,HW-trend,low
sku,c857b96593773e940454e76efa8eabb3,furniture_decor,2017-12-01,16.5,6.2,26.7,7.67,309.2,HW-trend,low
sku,c8cfa622661e047ea2499f8bce4731a5,baby,2018-09-01,3.8,0.9,6.7,8.71,285.8,HW-trend,low
sku,c8cfa622661e047ea2499f8bce4731a5,baby,2018-10-01,4.0,1.1,7.0,8.71,285.8,HW-trend,low
sku,c8cfa622661e047ea2499f8bce4731a5,baby,2018-11-01,4.2,1.3,7.2,8.71,285.8,HW-trend,low
sku,c92f0e7b9d49a9543558d6532772441b,luggage_accessories,2018-06-01,0.5,0.0,3.7,1.24,86.5,HW-trend,low
sku,c92f0e7b9d49a9543558d6532772441b,luggage_accessories,2018-07-01,0.2,0.0,3.5,1.24,86.5,HW-trend,low
sku,c92f0e7b9d49a9543558d6532772441b,luggage_accessories,2018-08-01,0.0,0.0,3.3,1.24,86.5,HW-trend,low
sku,c94d19d021d4a8fbae5a45f904aeea90,furniture_living_room,2018-02-01,0.1,0.0,2.7,0.87,86.7,HW-trend,low
sku,c94d19d021d4a8fbae5a45f904aeea90,furniture_living_room,2018-03-01,0.0,0.0,2.6,0.87,86.7,HW-trend,low
sku,c94d19d021d4a8fbae5a45f904aeea90,furniture_living_room,2018-04-01,0.0,0.0,2.6,0.87,86.7,HW-trend,low
sku,c9c455f9fd8ca66d3ff7f90a249753b4,sports_leisure,2018-04-01,2.9,1.0,4.7,0.64,59.9,HW-trend,low
sku,c9c455f9fd8ca66d3ff7f90a249753b4,sports_leisure,2018-05-01,3.0,1.2,4.9,0.64,59.9,HW-trend,low
sku,c9c455f9fd8ca66d3ff7f90a249753b4,sports_leisure,2018-06-01,3.2,1.3,5.0,0.64,59.9,HW-trend,low
sku,c9c6fde711572c1ad99ca12728c6af00,telephony,2018-09-01,0.0,0.0,16.3,6.73,193.3,HW-trend,low
sku,c9c6fde711572c1ad99ca12728c6af00,telephony,2018-10-01,0.0,0.0,16.3,6.73,193.3,HW-trend,low
sku,c9c6fde711572c1ad99ca12728c6af00,telephony,2018-11-01,0.0,0.0,16.3,6.73,193.3,HW-trend,low
sku,ca38c039b717207dec906f4fa9a21db7,health_beauty,2018-02-01,3.0,0.1,6.0,1.84,143.9,HW-trend,low
sku,ca38c039b717207dec906f4fa9a21db7,health_beauty,2018-03-01,3.1,0.2,6.1,1.84,143.9,HW-trend,low
sku,ca38c039b717207dec906f4fa9a21db7,health_beauty,2018-04-01,3.2,0.3,6.2,1.84,143.9,HW-trend,low
sku,ca5c923962558430573f83661dbe36d6,pet_shop,2018-09-01,5.6,3.2,8.0,1.88,32.0,HW-trend,medium
sku,ca5c923962558430573f83661dbe36d6,pet_shop,2018-10-01,6.0,3.6,8.4,1.88,32.0,HW-trend,medium
sku,ca5c923962558430573f83661dbe36d6,pet_shop,2018-11-01,6.4,4.0,8.8,1.88,32.0,HW-trend,medium
sku,cac9e5692471a0700418aa3400b9b2b1,baby,2018-09-01,5.7,0.0,16.4,10.81,283.3,HW-trend,low
sku,cac9e5692471a0700418aa3400b9b2b1,baby,2018-10-01,5.2,0.0,15.8,10.81,283.3,HW-trend,low
sku,cac9e5692471a0700418aa3400b9b2b1,baby,2018-11-01,4.6,0.0,15.3,10.81,283.3,HW-trend,low
sku,cadb69af336c16aba5c5223599821245,electronics,2018-08-01,0.3,0.0,2.2,2.73,196.7,HW-trend,low
sku,cadb69af336c16aba5c5223599821245,electronics,2018-09-01,0.0,0.0,1.8,2.73,196.7,HW-trend,low
sku,cadb69af336c16aba5c5223599821245,electronics,2018-10-01,0.0,0.0,1.8,2.73,196.7,HW-trend,low
sku,cb81df0e3ccece253557f2a07df4727e,sports_leisure,2018-08-01,2.5,0.0,7.3,10.33,377.8,HW-trend,low
sku,cb81df0e3ccece253557f2a07df4727e,sports_leisure,2018-09-01,1.6,0.0,6.3,10.33,377.8,HW-trend,low
sku,cb81df0e3ccece253557f2a07df4727e,sports_leisure,2018-10-01,0.6,0.0,5.4,10.33,377.8,HW-trend,low
sku,cc5447118c174dcc6456c84ccb29e6f7,perfumery,2018-08-01,1.7,0.0,5.0,1.24,40.2,HW-trend,medium
sku,cc5447118c174dcc6456c84ccb29e6f7,perfumery,2018-09-01,1.5,0.0,4.7,1.24,40.2,HW-trend,medium
sku,cc5447118c174dcc6456c84ccb29e6f7,perfumery,2018-10-01,1.2,0.0,4.5,1.24,40.2,HW-trend,medium
